Goals,Deaths,Reward,Step 
68,1009,-1.000109,63813
68,1010,-1.000112,63918
68,1011,-1.000272,63923
68,1012,-1.000218,63983
68,1013,-1.000112,64068
68,1014,-1.000272,64073
68,1015,-1.000272,64138
68,1016,-1.000112,64238
68,1017,-1.000272,64243
68,1018,-1.000168,64273
68,1019,-1.000272,64343
68,1020,-1.000272,64468
68,1021,-0.9921,64563
68,1022,-1.000272,64568
68,1023,-1,64588
68,1024,-1.000218,64638
68,1025,-1.000272,64698
68,1026,-1.00028,64703
68,1027,-0.98815,64828
68,1028,-0.9842,64978
68,1029,-1.000109,65023
68,1030,-1.00028,65088
68,1032,-2.000164,65148
68,1033,-1.00028,65208
68,1034,-1.000272,65338
68,1035,-1.000272,65473
68,1036,-1.000272,65663
68,1037,-1.000272,65733
68,1038,-1.000109,65778
68,1039,-1.000272,65783
68,1040,-1,65828
68,1041,-1.00028,66018
68,1042,-1.000272,66023
68,1043,-1,66043
68,1044,-1.00028,66048
68,1045,-1.000218,66133
68,1046,-0.98025,66213
68,1047,-1.000272,66218
68,1048,-0.9842,66398
68,1049,-1.000168,66453
