Goals,Deaths,Reward,Step 
111,1186,-1,154175
111,1187,-1,154255
111,1188,-1,154370
111,1189,-1,154465
111,1190,-1,154605
112,1190,1.036765,154880
112,1191,-1,155070
112,1192,-1,155285
112,1193,-1,155375
112,1194,-1,155490
113,1194,1.042373,155730
113,1195,-1,155845
113,1196,-1,155985
113,1197,-1,156045
113,1198,-1,156135
113,1199,-1,156260
113,1200,-1,156365
113,1201,-1,156510
113,1202,-1,156635
113,1203,-1,156800
113,1204,-1,156845
113,1205,-1,157065
113,1206,-1,157175
113,1207,-1,157245
113,1208,-1,157350
113,1209,-1,157450
113,1210,-1,157660
113,1211,-1,157760
113,1212,-1,157820
114,1212,1.067114,157970
114,1213,-1,158035
114,1214,-1,158160
114,1215,-1,158250
115,1215,1.028986,158595
115,1216,-1,158680
115,1217,-1,158710
115,1218,-1,158820
115,1219,-1,158905
115,1220,-1,159115
115,1221,-1,159180
115,1222,-1,159300
115,1223,-1,159525
115,1224,-1,159640
